# GOA version used: 2020-10-06
#GO	IC	Frequency
GO:0016824	4.190199547748925	6.45357634768023e-05
GO:0022614	6.0258581388470045	9.421973125427591e-07
GO:0060587	6.318184546989108	4.806350663173589e-07
GO:0018119	5.972950888833073	1.0642633611312947e-06
GO:0016445	5.042343241823998	9.071033235735551e-06
GO:0090566	7.8848398397681985	1.3036474522624901e-08
GO:0044643	8.41855509210667	3.814564018391737e-09
GO:0030672	4.475362249302589	3.346861576795041e-05
GO:0140243	6.579706001369415	2.6320491726902986e-07
GO:0071449	6.633225257095903	2.3268840512189597e-07
GO:0046213	8.41855509210667	3.814564018391737e-09
GO:0097536	6.361650240770198	4.3486029809665804e-07
GO:1903207	5.782067195753305	1.6517062199636222e-06
GO:0086039	7.2413871632820115	5.7360487899549564e-08
GO:1903351	5.893510285069825	1.277878946161232e-06
GO:0031275	6.785086636527084	1.640262527908447e-07
GO:0140423	8.41855509210667	3.814564018391737e-09
GO:0051803	7.41855509210667	3.8145640183917376e-08
GO:0008138	3.806607839977389	0.00015609613863900603
GO:1903725	4.900567889081592	1.2572803004619166e-05
GO:1902827	8.41855509210667	3.814564018391737e-09
GO:1903862	5.646967611225415	2.2544073348695167e-06
GO:0019388	4.13401156914792	7.344943017413291e-05
GO:0032003	7.282779848440236	5.2145898090499604e-08
GO:0033999	6.732551495385143	1.8511793822127358e-07
GO:0120046	7.5154651051147265	3.0516512147133896e-08
GO:0061620	5.435380020068857	3.669610585692851e-06
GO:0043585	6.633225257095903	2.3268840512189597e-07
GO:0051634	8.41855509210667	3.814564018391737e-09
GO:1904410	8.41855509210667	3.814564018391737e-09
GO:1990955	6.82038185054128	1.5122310446244884e-07
GO:0006973	7.272427056428432	5.3403896257484324e-08
GO:0035460	5.7886252544217935	1.6269520204235877e-06
GO:2000585	8.41855509210667	3.814564018391737e-09
GO:0016688	5.216081298017241	6.080211717352254e-06
GO:1903410	8.583809844104218	2.60729490452498e-09
GO:0019854	4.687611398678935	2.052998354698433e-05
GO:0051096	5.456185756436649	3.497955204865223e-06
GO:0050612	7.8848398397681985	1.3036474522624901e-08
GO:0110040	8.41855509210667	3.814564018391737e-09
GO:0033836	7.583809844104217	2.6072949045249802e-08
GO:1990253	5.707591973111395	1.960685905453353e-06
GO:2000472	6.785086636527084	1.640262527908447e-07
GO:0061016	8.41855509210667	3.814564018391737e-09
GO:0038037	5.524965114250415	2.9856224365943363e-06
GO:0060230	6.374294829561586	4.2238177453304676e-07
GO:0008236	2.1702589660972182	0.006756799530486677
GO:0070393	8.41855509210667	3.814564018391737e-09
GO:0022600	4.7614992392495665	1.7318120643498486e-05
GO:0052266	8.41855509210667	3.814564018391737e-09
GO:0051173	2.575601548561222	0.0026570421961388015
GO:1900968	8.41855509210667	3.814564018391737e-09
GO:0018276	6.941433837387008	1.1443692055175212e-07
GO:0033777	8.583809844104218	2.60729490452498e-09
GO:0035683	6.427329016414175	3.7382727380239025e-07
GO:0050743	8.41855509210667	3.814564018391737e-09
GO:0001982	8.41855509210667	3.814564018391737e-09
GO:0001794	7.096335797372751	8.010584438622649e-08
GO:1905921	8.41855509210667	3.814564018391737e-09
GO:0032158	7.896032976522151	1.2704776325933346e-08
GO:0000071	8.373154231241813	4.234925441977782e-09
GO:0043330	4.89833365622471	1.2637650592931826e-05
GO:0072273	6.805771235386935	1.5639712475406123e-07
GO:0110130	6.49745001342947	3.180899783520476e-07
GO:0016102	4.8826283507111015	1.3103027403175618e-05
GO:0034018	8.583809844104218	2.60729490452498e-09
GO:2000276	6.479035839488052	3.3186706960008116e-07
GO:0043017	8.41855509210667	3.814564018391737e-09
GO:0072566	8.41855509210667	3.814564018391737e-09
GO:0046893	8.41855509210667	3.814564018391737e-09
GO:0005754	5.723819372529672	1.8887767471220908e-06
GO:0050850	5.1509141097607545	7.0645725620614974e-06
GO:0050086	5.66316484269743	2.1718766554693084e-06
GO:0061272	8.41855509210667	3.814564018391737e-09
GO:0001734	6.057470566714374	8.760510879203933e-07
GO:0014730	8.41855509210667	3.814564018391737e-09
GO:0031141	8.41855509210667	3.814564018391737e-09
GO:0046502	3.7205589985979226	0.00019030096974952698
GO:0033335	6.765342578331326	1.7165538082762818e-07
GO:0098782	6.805658593720574	1.564376942714988e-07
GO:0052887	5.585550505680518	2.5968657249068803e-06
GO:0015824	3.9687528284800155	0.00010746008296211364
GO:0090549	6.555232231986214	2.784631733425968e-07
GO:0004072	3.5013583987159986	0.00031524020502140176
GO:0033544	8.41855509210667	3.814564018391737e-09
GO:0050908	5.289832807768244	5.130588604736887e-06
GO:0106129	8.41855509210667	3.814564018391737e-09
GO:0070275	8.41855509210667	3.814564018391737e-09
GO:0071189	8.373154231241813	4.234925441977782e-09
GO:0043799	4.991410997988654	1.0199737666501723e-05
GO:0071609	6.746457234170953	1.7928450886441165e-07
GO:0061910	7.056827256089077	8.773497242300996e-08
GO:0004663	4.559283129717065	2.7587787384778816e-05
GO:0016791	2.235405085339937	0.005815605179376727
GO:0008913	4.813694549317116	1.5356966987652132e-05
GO:0016334	5.962189058977628	1.0909653092600368e-06
GO:0019944	8.41855509210667	3.814564018391737e-09
GO:1905706	6.058719609766782	8.735351602117079e-07
GO:0047772	8.583809844104218	2.60729490452498e-09
GO:0071713	6.639327171954049	2.2944195159819826e-07
GO:0002351	8.41855509210667	3.814564018391737e-09
GO:0031612	8.373154231241813	4.234925441977782e-09
GO:0046092	6.7195850877706516	1.9072820091958687e-07
GO:0051819	6.494275806044788	3.2042337754490596e-07
GO:0035611	6.626163402608417	2.3650296914028772e-07
GO:0004659	3.0076862717201855	0.0009824574002689622
GO:0039556	8.583809844104218	2.60729490452498e-09
GO:1904502	5.888355393903588	1.293137202234799e-06
GO:0052675	8.583809844104218	2.60729490452498e-09
GO:1905965	8.583809844104218	2.60729490452498e-09
GO:0015505	6.4345907314488375	3.676285815380222e-07
GO:0062056	8.41855509210667	3.814564018391737e-09
GO:0090331	5.682158589830028	2.0789373900234967e-06
GO:0043816	6.0587650370673725	8.734437930158683e-07
GO:2000662	8.583809844104218	2.60729490452498e-09
GO:0019092	8.41855509210667	3.814564018391737e-09
GO:0001998	6.737313854731083	1.830990728828034e-07
GO:0010215	4.94288390378224	1.1405546414991294e-05
GO:0097207	8.41855509210667	3.814564018391737e-09
GO:0050111	6.0263026421985595	9.412334605335178e-07
GO:0150118	5.494275806044788	3.204233775449059e-06
GO:0043335	3.943770827654535	0.00011382277574479104
GO:0035100	5.827934988431726	1.4861580955792386e-06
GO:0008454	7.004026247487407	9.907720637194924e-08
GO:0032579	8.373154231241813	4.234925441977782e-09
GO:1900913	7.5154651051147265	3.0516512147133896e-08
GO:0103091	8.583809844104218	2.60729490452498e-09
GO:1990953	8.117525096442689	7.629128036783474e-09
GO:0016691	5.31406347097345	4.852175817320988e-06
GO:0047878	6.732551495385143	1.8511793822127358e-07
GO:0086074	8.41855509210667	3.814564018391737e-09
GO:0071186	8.373154231241813	4.234925441977782e-09
GO:0001555	6.178005843824071	6.637341392001623e-07
GO:0003851	7.437681808425979	3.650212866334972e-08
GO:0006491	4.701217509382807	1.9896765919931303e-05
GO:0048201	8.41855509210667	3.814564018391737e-09
GO:0033191	8.583809844104218	2.60729490452498e-09
GO:1903333	6.254202236322233	5.569263466851936e-07
GO:1904927	7.941433837387008	1.1443692055175213e-08
GO:0046406	5.187784947495624	6.489557017362676e-06
GO:0050005	7.121411846205262	7.561155223122442e-08
GO:0008195	4.28982888786979	5.130634913124256e-05
GO:0110151	4.874735286964013	1.3343344936334298e-05
GO:0030045	8.41855509210667	3.814564018391737e-09
GO:0098028	8.373154231241813	4.234925441977782e-09
GO:0007410	8.373154231241813	4.234925441977782e-09
GO:1901673	5.336128791245899	4.611807898235611e-06
GO:2000441	8.41855509210667	3.814564018391737e-09
GO:0052603	8.583809844104218	2.60729490452498e-09
GO:0022838	8.583809844104218	2.60729490452498e-09
GO:0044268	8.583809844104218	2.60729490452498e-09
GO:0008381	3.8030462230971867	0.00015738153502693685
GO:0033554	1.5882913998172739	0.025805281452322925
GO:0005124	6.680719857112274	2.0858359236199842e-07
GO:0043901	5.127186241655088	7.461287219974238e-06
GO:1904499	6.633225257095903	2.3268840512189597e-07
GO:1904500	8.41855509210667	3.814564018391737e-09
GO:0080103	7.583809844104217	2.6072949045249802e-08
GO:0045038	5.879478993313894	1.319839150363541e-06
GO:0030511	5.243043278743222	5.714216899550823e-06
GO:0061190	6.7283590120781565	1.8691363690119512e-07
GO:0044745	8.41855509210667	3.814564018391737e-09
GO:0030368	5.101508076880775	7.91574733013784e-06
GO:1900603	8.41855509210667	3.814564018391737e-09
GO:0072619	8.41855509210667	3.814564018391737e-09
GO:0050211	6.198203570505905	6.335726617995702e-07
GO:0004513	7.8848398397681985	1.3036474522624901e-08
GO:0097234	8.373154231241813	4.234925441977782e-09
GO:1904107	7.304611739799833	4.958933223909259e-08
GO:0042942	6.257187089871695	5.531117826668019e-07
GO:0097198	5.353348964052358	4.432523389371199e-06
GO:1902747	5.9371124636043655	1.1558128975726964e-06
GO:0045603	5.645500398742407	2.2620364629063003e-06
GO:2000150	7.941433837387008	1.1443692055175213e-08
GO:0006174	6.887076175064415	1.2969517662531906e-07
GO:0031434	5.7949347283288	1.6034863662828627e-06
GO:0120242	8.583809844104218	2.60729490452498e-09
GO:0001181	5.5122960390091285	3.0740006924349515e-06
GO:1900260	6.755797260425096	1.7546994484601993e-07
GO:0019637	1.2393266144797122	0.057633286483748124
GO:2000024	5.826378334710803	1.4914945311911692e-06
GO:0002609	8.41855509210667	3.814564018391737e-09
GO:0009938	5.9969511652368395	1.0070449008554187e-06
GO:0060546	5.500000561556397	3.16227357124675e-06
GO:0047711	6.634419837459305	2.3204924650272322e-07
GO:2000548	8.117525096442689	7.629128036783474e-09
GO:0014008	6.599011156564802	2.5176122521385467e-07
GO:0060004	5.39243057536122	4.051066987532025e-06
GO:0005053	6.095259127603773	8.030468305936939e-07
GO:1901651	7.941433837387008	1.1443692055175213e-08
GO:0097457	7.331761546083588	4.65841798617556e-08
GO:2000634	5.941433837387008	1.1443692055175212e-06
GO:0006550	5.914764409049489	1.2168459218669642e-06
GO:0004018	3.6897098745187473	0.00020431023601348198
GO:1901295	6.248293376711713	5.645554747219771e-07
GO:1902653	3.9537675724607335	0.00011123268677630306
GO:0032738	6.662680236434179	2.1743014904832902e-07
GO:0036260	3.1799470292204934	0.0006607740375218903
GO:0097281	6.941433837387008	1.1443692055175212e-07
GO:0033860	6.062529234913548	8.659060321749244e-07
GO:0031504	8.41855509210667	3.814564018391737e-09
GO:0110159	7.816495100778708	1.5258256073566948e-08
GO:0072272	6.510070073228021	3.089796854897307e-07
GO:1990485	8.41855509210667	3.814564018391737e-09
GO:0071376	5.865886875994478	1.3617993545658502e-06
GO:0004968	5.584679302816847	2.60208031471593e-06
GO:0031037	7.096335797372751	8.010584438622649e-08
GO:0061774	6.874487047756395	1.335097406437108e-07
GO:0070151	8.41855509210667	3.814564018391737e-09
GO:0048664	5.617838013824286	2.410804459623578e-06
GO:0033764	4.282410854930653	5.219022210387653e-05
GO:1903560	8.41855509210667	3.814564018391737e-09
GO:1900858	8.41855509210667	3.814564018391737e-09
GO:0021619	8.41855509210667	3.814564018391737e-09
GO:0061232	8.41855509210667	3.814564018391737e-09
GO:0010321	6.785086636527084	1.640262527908447e-07
GO:0140522	8.583809844104218	2.60729490452498e-09
GO:0031212	8.583809844104218	2.60729490452498e-09
GO:0002507	5.569750391054867	2.6930821969845664e-06
GO:0002533	8.41855509210667	3.814564018391737e-09
GO:0034378	6.263219054641609	5.454826546300184e-07
GO:0046392	4.34180545148267	4.55191924314686e-05
GO:0150054	8.41855509210667	3.814564018391737e-09
GO:0036485	8.41855509210667	3.814564018391737e-09
GO:0033974	8.583809844104218	2.60729490452498e-09
GO:1902694	8.373154231241813	4.234925441977782e-09
GO:0015835	4.082636061115958	8.267304597060413e-05
GO:0060045	5.391613464147641	4.058696115568808e-06
GO:0044536	7.464312582667345	3.433107616552563e-08
GO:0051951	6.8622525913393835	1.3732430466210253e-07
GO:0031925	7.8848398397681985	1.3036474522624901e-08
GO:1901785	8.41855509210667	3.814564018391737e-09
GO:0099025	6.013318748901925	9.69797926212912e-07
GO:0075274	8.41855509210667	3.814564018391737e-09
GO:1904858	7.941433837387008	1.1443692055175213e-08
GO:0043829	6.960560553706317	1.0950638599004916e-07
GO:0080140	6.36547664862325	4.3104573407826634e-07
GO:0098571	8.373154231241813	4.234925441977782e-09
GO:0071399	7.941433837387008	1.1443692055175213e-08
GO:0005656	5.2034797971830065	6.259219803243162e-06
GO:0007635	5.111059054193458	7.743564957335227e-06
GO:0019264	3.4411744862948357	0.00036209748944583567
GO:0015471	8.583809844104218	2.60729490452498e-09
GO:0008710	4.109593580027962	7.76973881548444e-05
GO:0010705	6.288221323611665	5.149661424828845e-07
GO:0030302	7.304611739799833	4.958933223909259e-08
GO:0043630	6.586046179400434	2.593903532506381e-07
GO:0005215	1.414932239405895	0.03846517924803091
GO:0001835	5.373623545957511	4.230351496396436e-06
GO:0000815	5.0244600409762725	9.45235358649441e-06
GO:2000437	6.474072419956502	3.356816336184729e-07
GO:1904997	6.2090400775640395	6.179593709794614e-07
GO:1902381	8.117525096442689	7.629128036783474e-09
GO:0043358	8.41855509210667	3.814564018391737e-09
GO:0002534	6.332195261431922	4.6537681024379194e-07
GO:2000861	8.41855509210667	3.814564018391737e-09
GO:1904944	8.41855509210667	3.814564018391737e-09
GO:0030138	8.41855509210667	3.814564018391737e-09
GO:0070464	8.373154231241813	4.234925441977782e-09
GO:0098873	8.41855509210667	3.814564018391737e-09
GO:1900639	8.41855509210667	3.814564018391737e-09
GO:1900757	6.887076175064415	1.2969517662531906e-07
GO:0009625	6.096335797372751	8.010584438622648e-07
GO:0032280	6.941790467082826	1.1434298693340011e-07
GO:0044782	3.732616398612411	0.00018509027530040387
GO:0021924	5.853889027854581	1.3999449947497676e-06
GO:0031049	8.41855509210667	3.814564018391737e-09
GO:0072564	8.41855509210667	3.814564018391737e-09
GO:0005918	5.71994171746647	1.9057164488900018e-06
GO:1902881	8.373154231241813	4.234925441977782e-09
GO:1905708	8.41855509210667	3.814564018391737e-09
GO:1904274	6.655127098543733	2.2124471306672077e-07
GO:0044400	8.41855509210667	3.814564018391737e-09
GO:0071371	5.671143284220247	2.132341286280981e-06
GO:0046315	8.41855509210667	3.814564018391737e-09
GO:0009906	7.41855509210667	3.8145640183917376e-08
GO:1900249	7.7195850877706516	1.9072820091958688e-08
GO:0035737	6.2090400775640395	6.179593709794614e-07
GO:0099043	8.41855509210667	3.814564018391737e-09
GO:0102562	8.583809844104218	2.60729490452498e-09
GO:0005703	5.7509402082755186	1.7744337601886907e-06
GO:0018793	8.583809844104218	2.60729490452498e-09
GO:0046792	8.41855509210667	3.814564018391737e-09
GO:0060270	8.41855509210667	3.814564018391737e-09
GO:1901131	7.573457052092413	2.6701948128742162e-08
GO:0018583	5.728896821796362	1.8668231516398858e-06
GO:0106250	8.583809844104218	2.60729490452498e-09
GO:0030650	5.415525621553052	3.841265966520479e-06
GO:0015975	3.5781478573522323	0.00026415092914559103
GO:0032087	8.41855509210667	3.814564018391737e-09
GO:0055087	4.813367263041257	1.536854442893737e-05
GO:1905355	6.592480289405844	2.555757892322464e-07
GO:0008406	4.544305269328267	2.8555826241680546e-05
GO:0031990	5.8353563181380474	1.4609780190440354e-06
GO:0072247	8.41855509210667	3.814564018391737e-09
GO:0022629	8.373154231241813	4.234925441977782e-09
GO:0046110	4.471709978146047	3.375126243473009e-05
GO:0004413	3.66964128624158	0.00021397287092965155
GO:0047179	6.350813733712064	4.458474286737716e-07
GO:0032409	4.027284683775471	9.391075156878618e-05
GO:1901168	7.941433837387008	1.1443692055175213e-08
GO:1904896	6.54349382871497	2.860923013793803e-07
GO:0001906	4.084866050402765	8.224962936456264e-05
GO:0044075	8.41855509210667	3.814564018391737e-09
GO:0102916	8.583809844104218	2.60729490452498e-09
GO:0019048	2.085413039385117	0.008214610209710349
GO:0060117	5.669592230850509	2.1399704143177647e-06
GO:0070913	7.528056191227557	2.9644478093844475e-08
GO:0050728	4.564796059031901	2.7239801655335397e-05
GO:0010495	6.605641735463815	2.479466611954629e-07
GO:0044877	2.8947124108464712	0.0012743466721254384
GO:0039507	2.6601428500123077	0.0021870421343047185
GO:0045390	8.41855509210667	3.814564018391737e-09
GO:0042860	7.5154651051147265	3.0516512147133896e-08
GO:0072095	6.053067107215771	8.849788522668831e-07
GO:0009073	2.198310981315699	0.006334159843819848
GO:0046432	8.41855509210667	3.814564018391737e-09
GO:0019760	5.611697062587853	2.4451355357891035e-06
GO:1903343	6.096335797372751	8.010584438622648e-07
GO:0071276	5.269952437300577	5.3709061378955665e-06
GO:0099566	5.779068602838084	1.6631499120187974e-06
GO:0140010	6.82038185054128	1.5122310446244884e-07
GO:0071996	6.272427056428432	5.340389625748432e-07
GO:0035357	5.817582196419922	1.5220110433383032e-06
GO:0017102	5.6188058955307945	2.40543765104338e-06
GO:0002796	8.41855509210667	3.814564018391737e-09
GO:0044746	8.41855509210667	3.814564018391737e-09
GO:0015668	5.733163608921151	1.848572087308211e-06
GO:0016258	8.41855509210667	3.814564018391737e-09
GO:1990911	6.941433837387008	1.1443692055175212e-07
GO:0038090	8.41855509210667	3.814564018391737e-09
GO:2000975	6.6404038417230264	2.2887384110350424e-07
GO:0061344	7.816495100778708	1.5258256073566948e-08
GO:0034260	5.111701343413662	7.73212126528005e-06
GO:0090346	6.694279222505881	2.0217189297476207e-07
GO:0097677	6.062671760400181	8.656219083022934e-07
GO:0050688	4.575571621984452	2.6572252952116842e-05
GO:0071386	6.626163402608417	2.3650296914028772e-07
GO:2001097	8.41855509210667	3.814564018391737e-09
GO:0016247	4.307302085274362	4.9283088285331176e-05
GO:0003223	5.825269025086213	1.495309095209561e-06
GO:0120079	6.137521724858943	7.285817275128218e-07
GO:0031638	4.694033464988108	2.0228632989531383e-05
GO:0008706	4.5981139844143755	2.5228185496183707e-05
GO:0080038	6.3578572517530585	4.386748621150498e-07
GO:0050704	8.41855509210667	3.814564018391737e-09
GO:0120108	7.8848398397681985	1.3036474522624901e-08
GO:0046060	5.990420298077882	1.0223031569289857e-06
GO:0035380	8.583809844104218	2.60729490452498e-09
GO:0044162	4.405746674644341	3.928740332522788e-05
GO:0039629	8.373154231241813	4.234925441977782e-09
GO:0120174	6.010315126794821	9.765283887082847e-07
GO:1902013	8.41855509210667	3.814564018391737e-09
GO:0050584	6.144477150273955	7.170060987443696e-07
GO:0051127	4.998929731218928	1.0024674240333486e-05
GO:0120045	6.592480289405844	2.555757892322464e-07
GO:0039505	3.8273012184765025	0.00014883284430559042
GO:0010371	6.887076175064415	1.2969517662531906e-07
GO:0035864	5.815410719486488	1.5296401713750866e-06
GO:0060087	5.976075323042222	1.0566342330945113e-06
GO:1902069	8.41855509210667	3.814564018391737e-09
GO:0038056	8.41855509210667	3.814564018391737e-09
GO:0080075	8.106688589384555	7.82188471357494e-09
GO:0090469	8.583809844104218	2.60729490452498e-09
GO:0102913	8.583809844104218	2.60729490452498e-09
GO:1902216	6.405717867401498	3.9290009389434895e-07
GO:0001164	5.040362664022517	9.112495691314806e-06
GO:0005000	5.009894403682667	9.77474859706415e-06
GO:0002721	8.41855509210667	3.814564018391737e-09
GO:1904037	5.331128635070385	4.665211794493094e-06
GO:0035885	7.981749852776255	1.042917961809992e-08
GO:0050043	4.624482198132046	2.3742027400604467e-05
GO:0015719	6.827490485080171	1.4876799671727775e-07
GO:0004365	4.277792494020099	5.2748183213444874e-05
GO:0102602	8.583809844104218	2.60729490452498e-09
GO:0050775	5.30528039964232	4.951304095872475e-06
GO:2001010	8.41855509210667	3.814564018391737e-09
GO:0032293	8.41855509210667	3.814564018391737e-09
GO:0072526	5.437189583028126	3.6543523296192843e-06
GO:0000836	5.072993694290461	8.452911182187653e-06
GO:0060268	6.064446652959269	8.620914681565327e-07
GO:0097752	6.251237757358494	5.607409107035854e-07
GO:0044269	6.397365793036732	4.005292219311324e-07
GO:0030623	5.084122761485814	8.239051898298937e-06
